total_code,total,domain_code,domain,super_sector_code,super_sector,sector_code,sector,three_digit_code,three_digit_industry,four_digit_code,four_digit_industry,five_digit_code,five_digit_industry,six_digit_code,six_digit_industry,id
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,451,"Sporting Goods, Hobby, Musical Instrument, and Book Stores ",4511,"Sporting Goods, Hobby, and Musical Instrument Stores ",45111,Sporting Goods Stores ,451110,Sporting Goods Stores ,1021451110
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,451,"Sporting Goods, Hobby, Musical Instrument, and Book Stores ",4511,"Sporting Goods, Hobby, and Musical Instrument Stores ",45112,"Hobby, Toy, and Game Stores ",451120,"Hobby, Toy, and Game Stores ",1021451120
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,451,"Sporting Goods, Hobby, Musical Instrument, and Book Stores ",4511,"Sporting Goods, Hobby, and Musical Instrument Stores ",45113,"Sewing, Needlework, and Piece Goods Stores ",451130,"Sewing, Needlework, and Piece Goods Stores ",1021451130
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,451,"Sporting Goods, Hobby, Musical Instrument, and Book Stores ",4511,"Sporting Goods, Hobby, and Musical Instrument Stores ",45114,Musical Instrument and Supplies Stores ,451140,Musical Instrument and Supplies Stores ,1021451140
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,451,"Sporting Goods, Hobby, Musical Instrument, and Book Stores ",4512,Book Stores and News Dealers ,45121,Book Stores and News Dealers ,451211,Book Stores ,1021451211
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,451,"Sporting Goods, Hobby, Musical Instrument, and Book Stores ",4512,Book Stores and News Dealers ,45121,Book Stores and News Dealers ,451212,News Dealers and Newsstands ,1021451212
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,452,General Merchandise Stores ,4522,Department Stores ,45221,Department Stores ,452210,Department Stores ,1021452210
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,452,General Merchandise Stores ,4523,"General Merchandise Stores, including Warehouse Clubs and Supercenters ",45231,"General Merchandise Stores, including Warehouse Clubs and Supercenters ",452311,Warehouse Clubs and Supercenters ,1021452311
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,452,General Merchandise Stores ,4523,"General Merchandise Stores, including Warehouse Clubs and Supercenters ",45231,"General Merchandise Stores, including Warehouse Clubs and Supercenters ",452319,All Other General Merchandise Stores ,1021452319
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,453,Miscellaneous Store Retailers ,4531,Florists ,45311,Florists ,453110,Florists ,1021453110
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,453,Miscellaneous Store Retailers ,4532,"Office Supplies, Stationery, and Gift Stores ",45321,Office Supplies and Stationery Stores ,453210,Office Supplies and Stationery Stores ,1021453210
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,453,Miscellaneous Store Retailers ,4532,"Office Supplies, Stationery, and Gift Stores ",45322,"Gift, Novelty, and Souvenir Stores ",453220,"Gift, Novelty, and Souvenir Stores ",1021453220
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,453,Miscellaneous Store Retailers ,4533,Used Merchandise Stores ,45331,Used Merchandise Stores ,453310,Used Merchandise Stores ,1021453310
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,453,Miscellaneous Store Retailers ,4539,Other Miscellaneous Store Retailers ,45391,Pet and Pet Supplies Stores ,453910,Pet and Pet Supplies Stores ,1021453910
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,453,Miscellaneous Store Retailers ,4539,Other Miscellaneous Store Retailers ,45392,Art Dealers ,453920,Art Dealers ,1021453920
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,453,Miscellaneous Store Retailers ,4539,Other Miscellaneous Store Retailers ,45393,Manufactured (Mobile) Home Dealers ,453930,Manufactured (Mobile) Home Dealers ,1021453930
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,453,Miscellaneous Store Retailers ,4539,Other Miscellaneous Store Retailers ,45399,All Other Miscellaneous Store Retailers ,453991,Tobacco Stores ,1021453991
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,453,Miscellaneous Store Retailers ,4539,Other Miscellaneous Store Retailers ,45399,All Other Miscellaneous Store Retailers ,453998,All Other Miscellaneous Store Retailers (except Tobacco Stores) ,1021453998
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,454,Nonstore Retailers ,4541,Electronic Shopping and Mail-Order Houses ,45411,Electronic Shopping and Mail-Order Houses ,454110,Electronic Shopping and Mail-Order Houses ,1021454110
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,454,Nonstore Retailers ,4542,Vending Machine Operators ,45421,Vending Machine Operators ,454210,Vending Machine Operators ,1021454210
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,454,Nonstore Retailers ,4543,Direct Selling Establishments ,45431,Fuel Dealers ,454310,Fuel Dealers ,1021454310
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,454,Nonstore Retailers ,4543,Direct Selling Establishments ,45439,Other Direct Selling Establishments ,454390,Other Direct Selling Establishments ,1021454390
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",48-49,Transportation and Warehousing,481,Air Transportation,4811,Scheduled Air Transportation,48111,Scheduled Air Transportation,481111,Scheduled Passenger Air Transportation ,1021481111
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",48-49,Transportation and Warehousing,481,Air Transportation,4811,Scheduled Air Transportation,48111,Scheduled Air Transportation,481112,Scheduled Freight Air Transportation ,1021481112
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",48-49,Transportation and Warehousing,481,Air Transportation,4812,Nonscheduled Air Transportation,48121,Nonscheduled Air Transportation,481211,Nonscheduled Chartered Passenger Air Transportation ,1021481211
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",48-49,Transportation and Warehousing,481,Air Transportation,4812,Nonscheduled Air Transportation,48121,Nonscheduled Air Transportation,481212,Nonscheduled Chartered Freight Air Transportation ,1021481212
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",48-49,Transportation and Warehousing,481,Air Transportation,4812,Nonscheduled Air Transportation,48121,Nonscheduled Air Transportation,481219,Other Nonscheduled Air Transportation ,1021481219
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",48-49,Transportation and Warehousing,482,Rail Transportation,4821,Rail Transportation,48211,Rail Transportation,482111,Line-Haul Railroads ,1021482111
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",48-49,Transportation and Warehousing,482,Rail Transportation,4821,Rail Transportation,48211,Rail Transportation,482112,Short Line Railroads ,1021482112
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",48-49,Transportation and Warehousing,483,Water Transportation,4831,"Deep Sea, Coastal, and Great Lakes Water Transportation",48311,"Deep Sea, Coastal, and Great Lakes Water Transportation",483111,Deep Sea Freight Transportation ,1021483111
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",48-49,Transportation and Warehousing,483,Water Transportation,4831,"Deep Sea, Coastal, and Great Lakes Water Transportation",48311,"Deep Sea, Coastal, and Great Lakes Water Transportation",483112,Deep Sea Passenger Transportation ,1021483112
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",48-49,Transportation and Warehousing,483,Water Transportation,4831,"Deep Sea, Coastal, and Great Lakes Water Transportation",48311,"Deep Sea, Coastal, and Great Lakes Water Transportation",483113,Coastal and Great Lakes Freight Transportation ,1021483113
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",48-49,Transportation and Warehousing,483,Water Transportation,4831,"Deep Sea, Coastal, and Great Lakes Water Transportation",48311,"Deep Sea, Coastal, and Great Lakes Water Transportation",483114,Coastal and Great Lakes Passenger Transportation ,1021483114
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",48-49,Transportation and Warehousing,483,Water Transportation,4832,Inland Water Transportation,48321,Inland Water Transportation,483211,Inland Water Freight Transportation ,1021483211
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",48-49,Transportation and Warehousing,483,Water Transportation,4832,Inland Water Transportation,48321,Inland Water Transportation,483212,Inland Water Passenger Transportation ,1021483212
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",48-49,Transportation and Warehousing,484,Truck Transportation,4841,General Freight Trucking,48411,"General Freight Trucking, Local",484110,"General Freight Trucking, Local ",1021484110
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",48-49,Transportation and Warehousing,484,Truck Transportation,4841,General Freight Trucking,48412,"General Freight Trucking, Long-Distance",484121,"General Freight Trucking, Long-Distance, Truckload ",1021484121
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",48-49,Transportation and Warehousing,484,Truck Transportation,4841,General Freight Trucking,48412,"General Freight Trucking, Long-Distance",484122,"General Freight Trucking, Long-Distance, Less Than Truckload ",1021484122
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",48-49,Transportation and Warehousing,484,Truck Transportation,4842,Specialized Freight Trucking,48421,Used Household and Office Goods Moving,484210,Used Household and Office Goods Moving,1021484210
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",48-49,Transportation and Warehousing,484,Truck Transportation,4842,Specialized Freight Trucking,48422,"Specialized Freight (except Used Goods) Trucking, Local",484220,"Specialized Freight (except Used Goods) Trucking, Local ",1021484220
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",48-49,Transportation and Warehousing,484,Truck Transportation,4842,Specialized Freight Trucking,48423,"Specialized Freight (except Used Goods) Trucking, Long-Distance",484230,"Specialized Freight (except Used Goods) Trucking, Long-Distance ",1021484230
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",48-49,Transportation and Warehousing,485,Transit and Ground Passenger Transportation,4851,Urban Transit Systems,48511,Urban Transit Systems,485111,Mixed Mode Transit Systems ,1021485111
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",48-49,Transportation and Warehousing,485,Transit and Ground Passenger Transportation,4851,Urban Transit Systems,48511,Urban Transit Systems,485112,Commuter Rail Systems ,1021485112
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",48-49,Transportation and Warehousing,485,Transit and Ground Passenger Transportation,4851,Urban Transit Systems,48511,Urban Transit Systems,485113,Bus and Other Motor Vehicle Transit Systems ,1021485113
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",48-49,Transportation and Warehousing,485,Transit and Ground Passenger Transportation,4851,Urban Transit Systems,48511,Urban Transit Systems,485119,Other Urban Transit Systems ,1021485119
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",48-49,Transportation and Warehousing,485,Transit and Ground Passenger Transportation,4852,Interurban and Rural Bus Transportation,48521,Interurban and Rural Bus Transportation,485210,Interurban and Rural Bus Transportation,1021485210
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",48-49,Transportation and Warehousing,485,Transit and Ground Passenger Transportation,4853,Taxi and Limousine Service,48531,Taxi Service,485310,Taxi Service ,1021485310
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",48-49,Transportation and Warehousing,485,Transit and Ground Passenger Transportation,4853,Taxi and Limousine Service,48532,Limousine Service,485320,Limousine Service,1021485320
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",48-49,Transportation and Warehousing,485,Transit and Ground Passenger Transportation,4854,School and Employee Bus Transportation,48541,School and Employee Bus Transportation,485410,School and Employee Bus Transportation,1021485410
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",48-49,Transportation and Warehousing,485,Transit and Ground Passenger Transportation,4855,Charter Bus Industry,48551,Charter Bus Industry,485510,Charter Bus Industry,1021485510
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",48-49,Transportation and Warehousing,485,Transit and Ground Passenger Transportation,4859,Other Transit and Ground Passenger Transportation,48599,Other Transit and Ground Passenger Transportation,485991,Special Needs Transportation ,1021485991
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",48-49,Transportation and Warehousing,485,Transit and Ground Passenger Transportation,4859,Other Transit and Ground Passenger Transportation,48599,Other Transit and Ground Passenger Transportation,485999,All Other Transit and Ground Passenger Transportation ,1021485999
